message_num,question,text,predicted_type,actual_type,pred_type_num,true_type_num,type_is_correct
67836,"You flip a coin, what is the chance of getting heads twice in a row?
 Express your answer as a fraction using the (/) symbol.",With my code you will receive a start bonus of $0.25! Invite code: 2W3ECCLWPA https://web.pollpay.app/login?invite_code=2W3ECCLWPA,answer,intent,0,1,0
63246,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
63329,"In the given figure, if ∠3 = 60°, ∠6 = ______ degrees.",No,answer,intent,0,1,0
64156,"1, 2, 3, 4",Ok,answer,intent,0,1,0
64157,"1, 2, 3, 4",Ok,answer,intent,0,1,0
64402,"In stable, there are z horses. 10 of them are taken into the yard to exercise. The expression that represents the number of horses left is _____.
 A. 10z
 B. 10-z
 C. 10/z
 D. z-10",Ok,answer,intent,0,1,0
64403,"In stable, there are z horses. 10 of them are taken into the yard to exercise. The expression that represents the number of horses left is _____.
 A. 10z
 B. 10-z
 C. 10/z
 D. z-10",Ok,answer,intent,0,1,0
64404,"The difference of thirteen and y, then add x. The expression for this would be _______
 A. x (13 - y)
 B. 13x - 6
 C.(13 - y) + x
 D. 13y + x",Ok,answer,intent,0,1,0
64406,"John scores 3 more points than James p scores. 
 The expression that represents John's score is _____.
 A. 3p
 B. p + 3
 C. p - 3 
 D. 3/p",Ok,answer,intent,0,1,0
64410,"If you multiply four by n and decreased by six, the expression for this would be ______.
 A. 4n - 6
 B. 4 (n - 6)
 C. 4(6) - n
 D. 6n - 4",Ok,answer,intent,0,1,0
64411,"If you multiply four by n and decreased by six, the expression for this would be ______.
 A. 4n - 6
 B. 4 (n - 6)
 C. 4(6) - n
 D. 6n - 4",Ok,answer,intent,0,1,0
64592,"1, 2, 3, 4",Ok,answer,intent,0,1,0
65053,-4 ___ -10,I don't understand is one,answer,intent,0,1,0
65115,"20, 21, 22, 23",No,answer,intent,0,1,0
65309,"1, 2, 3, 4",Ok,answer,intent,0,1,0
65381,"4, 5, 6, ___, 8",Ok,answer,intent,0,1,0
65641,2/5 = _____%,Ok,answer,intent,0,1,0
65725,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",Now,answer,intent,0,1,0
65914,"21, 22, 23, ___, 25",Ok,answer,intent,0,1,0
66185,"How many more kids like bananas than egg plants?
 A. 4
 B. 6
 C. 2
 D. 1",Ok,answer,intent,0,1,0
66187,"How many more kids like bananas than egg plants?
 A. 4
 B. 6
 C. 2
 D. 1",Ok,answer,intent,0,1,0
66484,"1, 2, 3, 4",Ok,answer,intent,0,1,0
66486,"1, 2, 3, 4",so am I supposed to write 1 to 30,answer,intent,0,1,0
66552,"Counting means to say numbers one after the other in order. 
 We can count the number of different things around us.
 
 Count up by 1 to get the next number.
 
 For example:
 Ques: 4, 5, 6 
 Ans: 7
 
 Now you try 😄 
 
 Write Yes to proceed.",Not now,answer,intent,0,1,0
66697,"How many more kids like bananas than egg plants?
 A. 4
 B. 6
 C. 2
 D. 1",Ok,answer,intent,0,1,0
66795,What day did they have the most in February 2020?,Non,answer,intent,0,1,0
66877,"In a group of numbers, the number with the least number of digits is the smallest and 
 the number with the highest number of digits is the largest.
 
 If all the numbers have the same number of digits, compare the first digits on the left side.
 The number having the smallest digit is the smallest number and the number having the largest digit is the largest number. 
 Example: 
 Ques: Identify the smallest number in this group: 123, 442, 530.
 Ans: 123
 
 Ques: Identify the largest number in this group: 123, 442, 530.
 Ans: 530
 
 Shall we try some questions like these?
 Type Yes to proceed.",In 1 day,answer,intent,0,1,0
66970,"6, 7, 8, 9",Ok,answer,intent,0,1,0
67433,"13, 942, 1,620 and 5.
  
 A. 1,620, 942, 13, 5
 B. 942, 13, 5, 1,620
 C. 1,620, 13, 5, 942",Ok,answer,intent,0,1,0
67521,"1, 2, 3, 4",No,answer,intent,0,1,0
67534,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
67550,125/1000 = ____ %,Bye,answer,intent,0,1,0
67567,34/100 = _____%,Bye,answer,intent,0,1,0
64672,"Binomials are expressions with two terms. That is two variables separated by a sign. 
 To multiply two binomials we use the FOIL method as given in the figure.
 
 Multiply, 
 *F* irst term 
 *O* uter Term
 *I* nner Term
 *L* ast Term
 and then combine like terms.
 
 Write *Yes* to see an example.",Yse,answer,answer,0,0,1
3061,8 and 12,Ohk,answer,intent,0,1,0
3095,"1, 2, 3, 4",Ok,answer,intent,0,1,0
3494,"1, 2, 3, 4",Ok,answer,intent,0,1,0
3495,"1, 2, 3, 4",Ok,answer,intent,0,1,0
3544,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",Bye bye,answer,intent,0,1,0
3790,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
3969,"Observe the image of the given calender page and answer the questions. 
 Every box with a number in it represents a day of that month. 
 
 Ques: What day was the 15th of April 2010?
 Ans: Thursday
 
 Hint: The box with 15 in it falls in the Thursday column.
 
 Ready to try it for yourself? Type Yes to proceed.",Bye,answer,intent,0,1,0
4159,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
4220,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
4298,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
4424,"For now, please type *menu* to pick a different skill.",Ok,answer,intent,0,1,0
6291,"1, 2, 3, 4",Ok,answer,intent,0,1,0
6312,"For now, please type *menu* to pick a different skill.",No,answer,intent,0,1,0
7020,"6, 7, 8, 9",Ok,answer,intent,0,1,0
7155,"12,212, 12,000, 99,999
  
  A. 12,212, 12,000, 99,999
  B. 12,000, 99,999, 12,212
  C. 12,000, 12,212, 99,999",No,answer,intent,0,1,0
7318,"1, 2, 3, 4",No,answer,intent,0,1,0
7542,"11, 12, 13, 14",No,answer,intent,0,1,0
7545,"11, 12, 13, 14",No,answer,intent,0,1,0
8001,"For now, please type *menu* to pick a different skill.",bye,answer,intent,0,1,0
8072,"1, 2, 3, 4",Ok,answer,intent,0,1,0
8236,Which number comes before 19?,Bye,answer,intent,0,1,0
8286,"6, 7, 8, 9",Home,answer,intent,0,1,0
8298,"1, 2, 3, 4",Home,answer,intent,0,1,0
5997,What is the value of 1 in 15?,Once,answer,answer,0,0,1
7226,"12,212, 12,000, 99,999
  
  A. 12,212, 12,000, 99,999
  B. 12,000, 99,999, 12,212
  C. 12,000, 12,212, 99,999",Ok,answer,intent,0,1,0
7231,"1, 2, 3, 4",Ok,answer,intent,0,1,0
7432,"Is 2,012 even or odd?",No,answer,intent,0,1,0
68306,"When you combine two numbers, you are adding the numbers together to get a new number. The new number, which is the answer to an addition problem, is called the sum.
  
 Example: 
 
 If you have 2 cookies, and I give you 3 more, how many do you have now? 
 To find out how many, start at 2 and count the next three numbers : 3, 4, 5
  
 If you need to, you can use your fingers! 
 Hold up 2 fingers, put up 3 more, and count how many fingers you have raised.
  
 2 + 3 = 5, so 2 plus 3 has a sum of 5. 
 
 Ques: 6+1= _____
 Ans: 7
 
 Would you like to try some questions?
 
 Add the numbers.
 Type Yes to proceed.",My teacher have not teach me that one,answer,intent,0,1,0
69024,"Does this polygon have a line of symmetry?
 Write *Y* for Yes and *N* for No.",N,answer,intent,0,1,0
69026,"Does this ship have a line of symmetry?
 Write *Y* for Yes and *N* for No.",No,answer,answer,0,0,1
69044,"Does this flower have a line of symmetry?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69060,"Is the given dotted line a line of symmetry in the given shape?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69062,"Is the given dotted line a line of symmetry in the given shape?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69064,"Is the given dotted line a line of symmetry in the given shape?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69065,"Is the given dotted line a line of symmetry in the given shape?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69067,"Does this kettle have a line of symmetry?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69069,"Does this circle have a line of symmetry?
 Write *Y* for Yes and *N* for No.",N,answer,answer,0,0,1
69283,"1, 2, 3, 4",Ohk,answer,intent,0,1,0
69297,"18, 19, 20, ___",Ok,answer,intent,0,1,0
68810,"1, 2, 3, 4",Ok,answer,intent,0,1,0
63521,"12,324 using words is twelve thousand three hundred and twenty four.",Wow,answer,intent,0,1,0
64473,Which number comes between 15 and 17?,I want to move to level 2,answer,intent,0,1,0
64478,Which number comes between 15 and 17?,I want to move to level 2,answer,intent,0,1,0
64488,Which number comes between 15 and 17?,I want to move to level 2,answer,intent,0,1,0
65425,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",I said for senior secondary 2,answer,intent,0,1,0
66047,"Binomials are expressions with two terms. That is two variables separated by a sign. 
 To multiply two binomials we use the FOIL method as given in the figure.
 
 Multiply, 
 *F* irst term 
 *O* uter Term
 *I* nner Term
 *L* ast Term
 and then combine like terms.
 
 Write *Yes* to see an example.",Tea,answer,intent,0,1,0
67519,"21, 22, 23, ___, 25",Ho,answer,intent,0,1,0
67916,"6, 7, 8, 9",How,answer,intent,0,1,0
64255,"I will show you a number in digits and words. If the numbers match correctly, write T for True. 
 If the two numbers are different, write F for False.
 
 For Example:
 Ques: 482,901 
 Four hundred and eighty two thousand, nine hundred and one.
 Ans: T
 
 Type Yes to proceed.",T,answer,answer,0,0,1
4010,8 and 12,Wow,answer,intent,0,1,0
8122,8/10 = ___/100,How,answer,intent,0,1,0
68079,"If you were to compare an elephant and a mouse, you would say that the elephant is bigger than the mouse. 
 Similarly, all numbers have value. 
 You can compare the value of two numbers to see which is bigger or smaller. 
 
 We can use a number line or count to compare two numbers. 
 When we compare numbers, we can say that a number is bigger (larger) or smaller. 
 
 Example:
 Ques: Which number is larger ? 3 or 5?
 Ans: 5
 
 If we use a number line, we will see that 3 comes before 5. 
 This means that 5 has a bigger value than 3.
 
 Let us try solving some problems! Type Yes to continue.",Wow,answer,intent,0,1,0
65987,Which number comes after 28?,I want to go to level 3,answer,intent,0,1,0
67138,"Lines can be both straight or curved.
 The straight lines are those that does not bend at any point.
 Whereas, curved lines are the lines that are not straight.
 
 Similarly, two or more lines can be parallel or perpendicular. 
 
 Parallel lines are the lines that have the same distance at every point and never meet each other when extended.
 
 (insert image of parallel lines)
 
 Perpendicular lines are the lines that cut each other at right angles, that is 90 degrees.
 
 (insert image of perpendicular lines)
 
 Ques: State T for true and F for false.
 The line given below is a straight line. 
 
 (insert image of a curved line, like an arc)
 Ans: F
 
 
 Would you like to try some questions like this?
 Type Yes to proceed.
 State T for true and F for false for the given statements.",TRUE,answer,answer,0,0,1
67150,"Lines can be both straight or curved.
 The straight lines are those that does not bend at any point.
 Whereas, curved lines are the lines that are not straight.
 
 Similarly, two or more lines can be parallel or perpendicular. 
 
 Parallel lines are the lines that have the same distance at every point and never meet each other when extended.
 
 (insert image of parallel lines)
 
 Perpendicular lines are the lines that cut each other at right angles, that is 90 degrees.
 
 (insert image of perpendicular lines)
 
 Ques: State T for true and F for false.
 The line given below is a straight line. 
 
 (insert image of a curved line, like an arc)
 Ans: F
 
 
 Would you like to try some questions like this?
 Type Yes to proceed.
 State T for true and F for false for the given statements.",TRUE,answer,answer,0,0,1
7046,"1, 2, 3, 4",Counting numbers up to 4,answer,intent,0,1,0
3357,"To perform the division of two or more numbers in exponent form with the same base, the powers can be subtracted.
 
 Ques 2^3 ÷ 2^5
 Ans: 2^-2
 
 Hint: Since the bases are the same, subtract the exponents 3-5 = -2
 
 It's time for you to pratice. Are you ready?
 
 Write Yes to proceed.",Life,answer,intent,0,1,0
922,"19, 20, 21",My phone is 5 prasent,answer,intent,0,1,0
68063,"8, 9, 10, ___, 12",Let's go to level 5,answer,intent,0,1,0
63560,"Which number is bigger? 
 15 or 17?",Hi,answer,intent,0,1,0
63958,"What is the count of egg plants in this graph?
 A. 4
 B. 6
 C. 8
 D. 5
 Type A, B, C or D",I,answer,intent,0,1,0
64638,"8, 9, 10, 11",Hi,answer,intent,0,1,0
65108,"8, 9, 10, 11",Hi,answer,intent,0,1,0
65283,2+5= _____,Hi,answer,intent,0,1,0
65910,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",Hi,answer,intent,0,1,0
66277,"27, 28, 29",Hi,answer,intent,0,1,0
67263,"17, 18, ___, 20",Hi,answer,intent,0,1,0
67318,"I am going to show you some numbers. Find the next number.
 
 To get the next number, just count up by 1.
 
 Write option A or B for the correct answer.
 
 For example:
 Ques: 1,010, 1,011, 1,012, __
 A) 1,015
 B) 1,013
 Ans: B
 
 Type Yes to continue to solve some questions.",Hi,answer,intent,0,1,0
67320,"I am going to show you some numbers. Find the next number.
 
 To get the next number, just count up by 1.
 
 Write option A or B for the correct answer.
 
 For example:
 Ques: 1,010, 1,011, 1,012, __
 A) 1,015
 B) 1,013
 Ans: B
 
 Type Yes to continue to solve some questions.",Hi,answer,intent,0,1,0
67354,4/5 x 1/10 = ___,Hi,answer,intent,0,1,0
67385,"Is 10,000 even or odd?",Hi,answer,intent,0,1,0
67419,"Numbers where the ones digit is 1, 3, 5, 7 or 9 are called odd numbers. 
 13 ends with a 3, so it's odd. 
 
 Numbers where the ones digit is 0, 2, 4, 6 or 8 are called even numbers. 
 12 has a 2 as the ones digit, so it's an even number. 
 
 Write Even or Odd for the number given.
 
 Example:
 Ques: Is 9,243 odd or even? 
 Ans: Odd
 Hint: The first step is to look at the last digit, or the ones digit. 
 In this case, it's a 3. The digit 3 is an odd digit, so it's an odd number.
 
 Would you like to try some questions?
 Type Yes to proceed.",Hi,answer,intent,0,1,0
67512,"6, 7, 8, 9",Hi,answer,intent,0,1,0
67533,"6, 7, 8, 9",Hi,answer,intent,0,1,0
67569,34/100 = _____%,Hi,answer,intent,0,1,0
67965,"Even numbers are values that can evenly be divided by 2. 
 If you and a friend are going to share six cookies, you both get three. 
 Even numbers can be shared equally between you and a friend.
 
 Odd numbers cannot be evenly divided by 2. 
 If you and a friend were going to share five cookies, you would both get two, and there would be one left over. 
 Odd numbers cannot be shared equally between you and a friend.
 
 
 A number is even if the digit in the ones place is 0, 2, 4, 6, or 8.
 
 A number is odd if the digit in the ones place is 1, 3, 5, 7, or 9. 
 
 Example: 
 Ques:Is 17 even or odd?
 Ans: Odd
 Hint: If the digit in the ones place is 7, the number is odd. 
 
 Shall we try some questions?
 
 Type Yes to proceed.",Hi,answer,intent,0,1,0
67722,"If you were to compare an elephant and a mouse, you would say that the elephant is bigger than the mouse. 
 Similarly, all numbers have value. 
 You can compare the value of two numbers to see which is bigger or smaller. 
 
 We can use a number line or count to compare two numbers. 
 When we compare numbers, we can say that a number is bigger (larger) or smaller. 
 
 Example:
 Ques: Which number is larger ? 3 or 5?
 Ans: 5
 
 If we use a number line, we will see that 3 comes before 5. 
 This means that 5 has a bigger value than 3.
 
 Let us try solving some problems! Type Yes to continue.",Yex,answer,answer,0,0,1
3099,"11, 12, 13, 14",Hi,answer,intent,0,1,0
3556,"Counting means to say numbers one after the other in order. 
 We can count the number of different things around us.
 
 Count up by 1 to get the next number.
 
 For example:
 Ques: 4, 5, 6 
 Ans: 7
 
 Now you try 😄 
 
 Write Yes to proceed.",Hi,answer,intent,0,1,0
6669,3+4= _____,Hi,answer,intent,0,1,0
6785,"Which digit is in the ones place in 52,348?",Hi,answer,intent,0,1,0
7186,"8, 9, 10, ___, 12",Sikp,answer,intent,0,1,0
7188,"4, 5, 6, ___, 8",Sikp,answer,intent,0,1,0
7579,"1, 2, 3, 4",Hi,answer,intent,0,1,0
7313,"Counting means to say numbers one after the other in order. 
 We can count the number of different things around us.
 
 Count up by 1 to get the next number.
 
 For example:
 Ques: 4, 5, 6 
 Ans: 7
 
 Now you try 😄 
 
 Write Yes to proceed.",Ni,answer,answer,0,0,1
68351,Write the fraction of the shaded region.,Hi,answer,intent,0,1,0
69004,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",Hi,answer,intent,0,1,0
69416,"For now, please type *menu* to pick a different skill.",Hi,answer,intent,0,1,0
74605,"Fraction is the expression of a part of the whole.
 
 Can we try some questions? 😄 
 
 Look at the shaded region of the shape and write the fraction. Use slash (/) for writing fraction.
 
 Type Yes to continue to solve some questions.",There are 6 is the denominator. One part is shaded.1 is the numerator.the fraction is 1/6,answer,answer,0,0,1
64071,"Fraction is the expression of a part of the whole.
 
 Can we try some questions? 😄 
 
 Look at the shaded region of the shape and write the fraction. Use slash (/) for writing fraction.
 
 Type Yes to continue to solve some questions.",I would like to being with level 7,answer,intent,0,1,0
67922,"1, 2, 3, 4",Like how,answer,intent,0,1,0
68396,26 + 11 =___,Level,answer,intent,0,1,0
74540,"Counting means to say numbers one after the other in order. 
 We can count the number of different things around us.
 
 Count up by 1 to get the next number.
 
 For example:
 Ques: 4, 5, 6 
 Ans: 7
 
 Now you try 😄 
 
 Write Yes to proceed.",How did you get 7 as the answer,answer,intent,0,1,0
64256,"I will show you a number in digits and words. If the numbers match correctly, write T for True. 
 If the two numbers are different, write F for False.
 
 For Example:
 Ques: 482,901 
 Four hundred and eighty two thousand, nine hundred and one.
 Ans: T
 
 Type Yes to proceed.",Eighth,answer,intent,0,1,0
64495,"Observe the image of the given calender page and answer the questions. 
 Every box with a number in it represents a day of that month. 
 
 Ques: What day was the 15th of April 2010?
 Ans: Thursday
 
 Hint: The box with 15 in it falls in the Thursday column.
 
 Ready to try it for yourself? Type Yes to proceed.",Level 1,answer,intent,0,1,0
65727,4-2=_____,I want level 8,answer,intent,0,1,0
65909,"21, 22, 23, ___, 25",Higt,answer,intent,0,1,0
66341,"I am going to show you some numbers, and you tell me what the next number is. 
  
 To get the next number you can count up by 1.
 
 For example:
 Ques: 111, 112, 113 
 Ans: 114
 
 Now, shall we try some problems? 
 
 Please write Yes to proceed.",Level 1,answer,intent,0,1,0
3828,"For now, please type *menu* to pick a different skill.",Level 1,answer,intent,0,1,0
69012,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",I'm sorry I am in grade 8 in school and not 1,answer,intent,0,1,0
68995,"Start counting from the first number and go till the last number. 
 
 As you read the number, say it aloud and fill in the missing digit.
 
 For example: 
 Q: 7, 8, 9, ___, 11
 A: 10
 
 Now, it's your turn to try.
 
 Write Yes to continue.",Eighth,answer,answer,0,0,1
64046,"33, 34, 35",Level 2,answer,intent,0,1,0
64467,Which number comes after 28?,Level 2,answer,intent,0,1,0
65079,"Exponential notation refers to the representation of a number using the base-ten number system. 
 
 In decimal form, a number is written using digits 0 to 9. 
 While in the exponential form the value is written with a base of 10.
 
 In order to add two values that are in exponential notation, first write them in decimal form and then add.
 
 Ques: 2^2 + 1^2
 Ans: 5
 
 Hint: 
 Decimal form of 2^2 = 4
 Decimal from of 1^3 = 1
 4+1=5
 
 It's time for you to pratice. Let's go :-)
 
 Write Yes to proceed.",Level 2,answer,intent,0,1,0
65470,43 using words is forty three.,Nice,answer,intent,0,1,0
65896,"21, 22, 23, ___, 25",Level 2,answer,intent,0,1,0
66281,"I am going to show you some numbers. Find the next number.
 
 To get the next number, just count up by 1.
 
 Write option A or B for the correct answer.
 
 For example:
 Ques: 1,010, 1,011, 1,012, __
 A) 1,015
 B) 1,013
 Ans: B
 
 Type Yes to continue to solve some questions.",Let go to level 9,answer,intent,0,1,0
66349,"I am going to show you some numbers, and you tell me what the next number is. 
  
 To get the next number you can count up by 1.
 
 For example:
 Ques: 111, 112, 113 
 Ans: 114
 
 Now, shall we try some problems? 
 
 Please write Yes to proceed.",Level 2,answer,intent,0,1,0
67238,"212,356
 Two hundred and twelve thousand, three hundred and fifty six.",I want level 9,answer,intent,0,1,0
67762,"Ordering means arranging things in a particular pattern or sequence.
 For example, you could place your friends in order by their height.
 
 We can use a number line or just count using our fingers.
 On the number line – number 4 is before number 5, number 6 is after number 5,
  number 5 is between number 4 and 6.
 
 
 Let us look at a few examples. Shall we?
 
 Ques: What number comes before 3? 
 Ans: 2
 
 Ques: What number comes after 2?
 Ans: 3
 
 Ques: What comes between 1 and 3?
 Ans: 2
 
 Would you like to try some question like this? Type Yes to proceed.",Level 2,answer,intent,0,1,0
3737,"33, 34, 35",Ok nice,answer,intent,0,1,0
7163,"67,567, 57,665, 67,565
  
  A. 67,567, 57,665, 67,565
  B. 67,665, 67,565, 67,567
  C. 67,665, 67,567, 67,565",Very nice,answer,intent,0,1,0
7250,"11, 12, 13, 14",Level 2,answer,intent,0,1,0
7258,"Ordering means arranging things in a particular pattern or sequence.
 For example, you could place your friends in order by their height.
 
 We can use a number line or just count using our fingers.
 On the number line – number 4 is before number 5, number 6 is after number 5,
  number 5 is between number 4 and 6.
 
 
 Let us look at a few examples. Shall we?
 
 Ques: What number comes before 3? 
 Ans: 2
 
 Ques: What number comes after 2?
 Ans: 3
 
 Ques: What comes between 1 and 3?
 Ans: 2
 
 Would you like to try some question like this? Type Yes to proceed.",Level 2,answer,intent,0,1,0
7549,"Dividing a number into two equal groups is same as the half of the number.
 Would you like to try some questions?
 
 Type Yes to proceed.",I want level nine,answer,intent,0,1,0
68379,"If you were to compare an elephant and a mouse, you would say that the elephant is bigger than the mouse. 
 Similarly, all numbers have value. 
 You can compare the value of two numbers to see which is bigger or smaller. 
 
 We can use a number line or count to compare two numbers. 
 When we compare numbers, we can say that a number is bigger (larger) or smaller. 
 
 Example:
 Ques: Which number is larger ? 3 or 5?
 Ans: 5
 
 If we use a number line, we will see that 3 comes before 5. 
 This means that 5 has a bigger value than 3.
 
 Let us try solving some problems! Type Yes to continue.",Level 2,answer,intent,0,1,0
63997,"1, 2, 3, 4",Nice one,answer,intent,0,1,0
64787,"Counting means to say numbers one after the other in order. 
 We can count the number of different things around us.
 
 Count up by 1 to get the next number.
 
 For example:
 Ques: 4, 5, 6 
 Ans: 7
 
 Now you try 😄 
 
 Write Yes to proceed.",Subtract within 10,answer,intent,0,1,0
64789,"Counting means to say numbers one after the other in order. 
 We can count the number of different things around us.
 
 Count up by 1 to get the next number.
 
 For example:
 Ques: 4, 5, 6 
 Ans: 7
 
 Now you try 😄 
 
 Write Yes to proceed.",Add within 10,answer,intent,0,1,0
65969,Which number comes before 6?,Level 3,answer,intent,0,1,0
65974,"Ordering means arranging things in a particular pattern or sequence.
 For example, you could place your friends in order by their height.
 
 We can use a number line or just count using our fingers.
 On the number line – number 4 is before number 5, number 6 is after number 5,
  number 5 is between number 4 and 6.
 
 
 Let us look at a few examples. Shall we?
 
 Ques: What number comes before 3? 
 Ans: 2
 
 Ques: What number comes after 2?
 Ans: 3
 
 Ques: What comes between 1 and 3?
 Ans: 2
 
 Would you like to try some question like this? Type Yes to proceed.",Level 3,answer,intent,0,1,0
65981,Which number comes before 6?,Level 3,answer,intent,0,1,0
66316,"323, 324, 325",Level 3,answer,intent,0,1,0
67705,"c, 9, 6, 5, 10
 What is c if the median is 8?",How did u get 10,answer,intent,0,1,0
6633,"For now, please type *menu* to pick a different skill.",Level 3,answer,intent,0,1,0
68251,First,Level 3,answer,intent,0,1,0
68258,Which object is lighter in the given figure?,Level 3,answer,intent,0,1,0
68378,"If you were to compare an elephant and a mouse, you would say that the elephant is bigger than the mouse. 
 Similarly, all numbers have value. 
 You can compare the value of two numbers to see which is bigger or smaller. 
 
 We can use a number line or count to compare two numbers. 
 When we compare numbers, we can say that a number is bigger (larger) or smaller. 
 
 Example:
 Ques: Which number is larger ? 3 or 5?
 Ans: 5
 
 If we use a number line, we will see that 3 comes before 5. 
 This means that 5 has a bigger value than 3.
 
 Let us try solving some problems! Type Yes to continue.",Level 3,answer,intent,0,1,0
68938,"For now, please type *menu* to pick a different skill.",Level 3,answer,intent,0,1,0
63370,How many people in United Kingdom prefer cherry over lime?,Level 4,answer,intent,0,1,0
64418,"Subtraction is the removing of one number from another number
 Example:
 Let's take a number, say 5, if we take away 2 from it, we will be left with 3.
 This is subtraction.
 5-2=3
 
 Alternatively, you can use your fingers to count. 
 Take 5 fingers in your hand, fold 2 fingers.
 How many are left?
 
 Ques: Subtract.
 3-2= _____
 Ans: 1
 
 Let us try some questions now.
 
 Type Yes to proceed.",Level 4,answer,intent,0,1,0
